"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Niger","NER","GDP per capita (current LCU)","NY.GDP.PCAP.CN","32525.6604177806","34174.5824400816","36308.4040088868","38888.091381112","37552.7894555674","42160.2093396799","42835.2998525557","39505.6967971757","37229.0622470788","37096.1488187104","39825.5754388952","41177.337608463","39260.0845765103","43029.8868598703","48999.383153223","43346.2974988529","47678.1544623938","57781.1267324003","70833.2996795133","77110.7214196557","88495.5138951318","95705.4274661101","104516.053666078","105243.955411241","95024.653874379","93580.1420388123","92626.8955817928","91568.4536910712","89978.9440669342","89367.3653850232","84145.3104188316","79232.955885307","72454.2613610497","70968.3590046237","94663.0086541558","98922.1811498239","103479.248240337","105835.993620091","116177.502001761","113687.956908734","112994.180764391","121347.605150551","124101.895794276","125514.074021599","122871.424744757","131829.010265136","134816.311487064","140051.216858323","157949.874197654","160138.969987817","172031.01914629","176705.768780528","199166.78612778","204724.550429077","211479.70061263","213426.55358207","214746.730913965","218791.600243713","230056.224316861","",
"Nigeria","NGA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","66.4016635216028","69.272131641228","74.5636481464888","76.8162277990347","80.836417566597","83.7078401875075","88.7930492680763","71.0057593454219","69.431211293735","86.6055635795643","160.077827673052","181.081087637721","188.09423028828","203.803982807844","317.848529286611","362.061604216902","438.681317036877","499.753523377662","520.456218932125","601.335760779913","684.65694281295","1846.62745827654","1925.04119011035","1998.99893745031","2036.30122325531","2247.77820036868","2310.03235988564","2778.94018991293","3491.50263165631","4471.06026006339","5195.15747134529","6041.50755083322","9045.66516186675","12241.1454539189","16798.6450034523","28719.6193781034","36921.5662312178","38945.8819330696","41309.8897049813","45969.74195209","57757.0224391856","65668.9367826922","89438.5797526201","102781.719731121","133934.403634952","166506.14865302","213101.861126344","236954.688991785","265883.490542862","281623.05193225","344549.922085168","387793.417595696","432649.558506881","471630.436563295","510966.439335116","525444.830622213","551598.508403049","601966.033363973","659159.140307193","",
"Nicaragua","NIC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","2.65121601417607E-07","2.7604546518758E-07","2.95170582248301E-07","3.1605865810586E-07","3.57912630919505E-07","3.83469013349088E-07","3.98381605421449E-07","4.18714262425943E-07","4.30208459686226E-07","4.48601058142579E-07","4.51782289769471E-07","4.66360721400243E-07","4.81955886995696E-07","5.80210178614537E-07","7.82409174344964E-07","7.9327159584546E-07","8.93625195822274E-07","1.05034715746734E-06","9.74369919060804E-07","9.15341074910576E-07","1.27384345284777E-06","1.4572548225074E-06","1.64100667712843E-06","1.85480455670898E-06","2.47215451463309E-06","6.18069428678313E-06","2.27950554619383E-05","0.000137906724600356","0.0161993357253588","0.749432151885961","37.4908528564247","1691.9941287403","2053.83786320212","2408.85316001333","5694.3561820274","6701.74103136483","7664.31519211537","8591.49677245357","9988.67589138458","11489.7953332372","12785.1931291527","13908.3046376098","14263.3372533782","15190.5832787553","17208.6710277012","19448.9491403261","21552.9757082414","24498.8645013332","29043.6656319829","29377.9890648828","32117.2583066982","37130.5356444367","41453.058457247","44788.6284992843","50205.9913722442","55872.3430238911","60320.6802566127","65156.2173299159","64018.121995888","",
"Netherlands","NLD","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1842.97447563171","1920.29887568315","2038.0421486624","2181.54500656278","2532.93279063784","2805.86313682966","3015.64225062581","3271.17701455946","3589.67375200132","4341.5426281008","4808.30274833213","5392.26920131931","5977.72247978463","6781.39704517832","7857.34958201723","8418.23011070634","9509.24054436619","10209.0743159102","10975.9246935453","11650.5138809839","12443.0181345319","13044.6031250474","13416.7402773343","13832.1330027626","14526.7452687707","14960.6631123396","15324.8845650625","15359.4272554512","15915.0432849547","16741.798692658","17592.6379342287","18437.6246118229","19075.4218374588","19487.5678139336","20355.3909818201","21317.4766864053","22190.2092257441","23640.6555780829","25102.8047057883","26527.7425726444","28382.570784376","30030.885855699","31032.2127244475","31605.575045691","32507.8727576391","33755.3588055982","35760.5767883118","37796.4528214905","39353.8864788883","37799.5967184799","38469.566234782","38959.8105178231","38971.4999055205","39302.9053287847","39819.7261454012","40732.6526808888","41592.7152018454","43087.5749271976","44921.2603063418","",
"Norway","NOR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","10508.4325061801","11372.6407889634","12151.9599837094","12941.5760320979","14124.5359627257","15460.4976407189","16551.3984991255","17957.4625369167","19015.1323746504","20537.4069158592","23615.9950956754","26363.3030569256","29077.519371961","32805.0311416518","37733.8179861881","42883.847605615","48711.2756796067","54651.6933966989","60090.6060136434","66068.969141197","77902.2522897382","89034.0322296596","98261.4652957735","108917.138516512","122336.688084029","135436.443833088","139636.085631314","151633.485832614","157758.853333232","167648.828302343","176792.354920095","185391.056969326","189691.305129875","198377.037428881","206899.485842984","220944.562101531","240719.26919095","259091.787193964","262481.653918434","283665.100596986","335625.490011394","346564.531362053","343977.811266639","354965.053654497","388295.937855925","430426.507870692","475535.421141607","499064.906151913","546764.699220588","502923.752559164","530035.882789433","563826.647134071","590616.695223921","604616.523706582","611382.549980223","599615.272461375","591868.70847159","624483.983984743","664402.852962252","",
"Nepal","NPL","GDP per capita (current LCU)","NY.GDP.PCAP.CN","383.273699783771","394.74975027427","419.24080418704","435.281939826044","465.784075563288","510.529921318972","618.391789361209","563.561336864106","618.15276689066","674.71342212455","726.150855521322","725.252633442665","824.039182588766","775.664535722506","975.382370008666","1234.76484141382","1267.83313292473","1231.77500489003","1375.27840290958","1513.60002490984","1555.03289003584","1776.96304408797","1970.06485485711","2096.81405377198","2390.53640688715","2763.38494190699","3232.3118889784","3623.7580852095","4267.63520925013","4839.73242003211","5470.16055346498","6379.68485642012","7659.34140890506","8574.04657643555","9470.69574577214","10158.2442883137","11267.9508230561","12420.446960397","13047.381669861","14548.5548170129","15850.8941314751","18134.3337314915","18581.6521457676","19625.753043993","21115.7691559625","22894.6765328517","25092.7112234759","27587.4070091929","30587.2789967486","36761.2369429839","44155.2081996025","50550.3461225082","56589.5446223475","62969.6455586107","73012.4123692168","78850.5322981121","82651.1233631503","96806.7741565535","107912.542142637","",
"Nauru","NRU","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2645.33631375737","4437.20554039025","6052.96307475601","5586.94652673663","7330.15809883663","9796.43934234848","9785.27862489603","10753.2776512275","9631.25450901804","10744.1183232432","11727.2444858652","12757.6616288833","",
"New Zealand","NZL","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1188.19014082132","1205.8417820391","1266.52864464142","1356.31718145193","1455.2790036358","1547.19839293867","1575.97882133114","1605.55313534745","1683.17489465449","1855.26361223312","2063.51654865504","2402.73396424816","2710.8371500396","3107.08134940736","3343.58567318186","3693.68492750803","4489.31040025719","5013.46067559772","5680.50749711649","6656.80283049212","7737.47952070417","9385.26032833051","10512.341180571","11561.5915981621","12948.1577887267","14859.1050475809","17852.0161414533","19920.5961397508","21361.0891149418","22493.9379243453","22862.3340741186","21735.2865440188","22180.5362856415","23675.8860086221","25027.6243093923","26198.0726302608","27090.3001071811","27719.3028852511","28001.5727391874","29524.393105786","31064.8832205718","33168.9215307306","34236.0390021527","35881.5057608264","37812.5993883792","39414.8382882992","41129.8570950628","44236.4695298073","44513.3574346213","45147.3527634454","46758.9123589307","48640.7390510949","49334.8608243915","52372.5265077328","53682.5065968911","55293.4264638684","57499.5738515299","59477.2523415173","60621.8401391874","",
"OECD members","OED","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","28.636676695545","28.8550221015307","34.7256415173551","36.057044265919","36.295613814669","36.159479303498","37.6946453354434","58.7777262715228","115.80426577594","142.708522124816","147.544176909336","167.029833050277","181.354491357325","209.916900664943","675.21824336362","821.044570187303","953.488973902242","968.292316251519","916.441727770844","1181.02087096053","1789.79657425607","2054.17902071548","2022.6167360793","2013.02334090326","2129.10619326797","2306.36571370606","1792.03624170102","1854.10735352311","1921.50693339531","2069.65946761807","2479.30509485636","2302.7107861153","2414.13823095637","2318.22340963581","2312.07227268052","2407.6375156117","2626.37851004223","2706.7307564089","2405.04133464543","2678.85107303903","3307.18222835986","3259.00821015773","3317.07538531251","3486.01061284085","3893.4916420536","4758.98267437226","5544.68880848185","6089.89002535792","8512.6917374025","6468.74019969501","7413.60818613851","8034.79921306828","8429.60421425894","8046.26003206009","7740.74681048653","6210.01615054596","5660.47339949219","5817.67641426638","6311.62797342904","",
"Other small states","OSS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","GDP per capita (current LCU)","NY.GDP.PCAP.CN","392.387513395033","419.144784056331","427.086448961774","446.852772383399","492.286354315217","550.355724083686","589.243953939776","657.09591746009","699.149277374583","726.348899356134","821.247081716747","845.190252845756","880.681826086862","1059.8039528296","1338.13520901412","1680.20427533601","1918.38881810218","2110.36999136773","2410.18585969436","2582.13439261517","3004.67583206741","3448.12111939026","3885.32634485457","4223.01744195042","4705.57729212594","5121.48022740923","5403.87516079598","5824.63837307858","6661.32385585926","7365.07327838374","7951.3195661252","9177.97805223259","10580.2132093752","11385.0776456776","12969.9914995304","15074.88812184","16648.4870076622","18528.6097970286","19857.5482093343","21196.660296009","26879.4072325483","28839.0127739582","29773.7407697909","31847.5444394317","36004.1547841503","40546.596938487","50091.6254682349","55061.6193419263","61973.9868431265","75201.0323462259","82859.2768370093","99685.7258975143","107039.417539829","117041.27970566","128868.025989363","137609.388142217","142788.492921214","153548.87833277","163129.710912559","",
"Panama","PAN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","474.094017901195","513.254757679848","542.327283735111","583.413445433772","608.100484905561","648.437068572737","686.07193453889","742.11353649131","775.643092587907","827.173326307619","889.238293012832","974.936999909794","1040.81096109208","1157.62128511044","1287.95647460293","1395.47938329232","1444.75543994016","1489.96729785613","1721.77737069789","1918.16078670163","2332.12874282217","2577.73753918491","2782.27772106375","2791.77509355","2849.06044025664","2947.69022724846","2996.62076261847","2945.16297539883","2492.14958850369","2446.22889892065","2603.84662236786","2803.94159131678","3122.08125610939","3339.91945481788","3489.15240622983","3494.51601434918","3529.85222210421","3741.2794643705","3974.66703475859","4082.61595667199","4060.32449292618","4046.41998052853","4126.24155814134","4267.30332484899","4592.15261354224","4916.91499382773","5348.89529216615","6166.18072053682","7154.274496019","7576.14046655482","8082.02845866252","9358.25147451101","10722.2836326295","11889.1276274385","12796.0700430496","13630.3079737945","14356.3240541798","15166.124432066","15575.0725482915","",
